material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_ev,energy_above_hull_ev,band_gap_ev,is_metal,bulk_modulus_gpa,shear_modulus_gpa,poisson_ratio,density_g_cm3,nsites,volume_a3,melting_point_k,is_stable,crystal_code,crystal_system_code,category_code,material_cluster,embed1,embed2,embed3
mp-883405,Mg4Ru3Sb,3,cubic,199,Phosphide,0.6910325454167346,2.026326047657033,-0.0995228310007822,0,-0.4154669051766422,-0.7109087363848248,0.9206497002758032,-1.3877856237683297,-0.7680062548488215,-0.8760849311248375,-1.2401129330484244,0,0,0,11,0,-1.3348238486735746,-2.3543534158330504,-0.35128607077079077
mp-218274,Ge4,1,monoclinic,13,Perovskite,-1.331849710971932,-0.5659451537770103,-0.4359740645472356,0,-0.6338661571108971,-0.5153609852478569,0.0496086053346864,0.390674817185225,-0.7680062548488215,-0.3082490809567023,-1.2446988524640126,1,2,2,10,3,0.9839458810557188,-1.1581242280179407,0.23176982002950017
mp-530641,HCa4,2,tetragonal,98,Boride,0.2959648859429546,0.3524756983439632,-0.6496821680277456,0,0.6746271291103392,0.5008335720371727,0.0546435249586229,-0.3995195669717857,-0.2273990491575796,-0.4756865253935152,-1.88978485025674,0,4,4,1,3,1.2987090135066897,0.9395952184963415,-0.675146704723906
mp-314203,Be,1,trigonal,163,Alloy,1.063060695337518,-0.7190152957971726,-0.8335982496475897,1,-0.0319307120683638,0.5490956030454114,-1.3668821155329482,2.448458162688544,-1.0383098576944425,-0.5744392957606979,-0.9771868865547062,1,6,6,0,4,2.010584481439708,1.8376263881677313,-1.4114345839290254
mp-676965,O3As2RhY4,4,tetragonal,90,Oxide,-1.0906673306223569,-0.7005901861095605,2.320781024959714,0,-0.4170124633013811,-0.6303438320324259,0.7696021115576902,-0.3468631892102194,3.016244184989872,1.281219352099337,0.6080125914335828,1,4,4,9,3,1.6598045086593674,0.015019421126045004,0.7082968764304579
mp-916709,Ga4,1,hexagonal,174,Metal,1.063060695337518,-0.0599632954325851,-0.8335982496475897,1,-0.8577343070249975,-0.1236886459499182,-2.0935888479212017,1.4779767103015358,-0.4977026520032005,0.3198268496022346,-0.8457238633078472,0,1,1,7,4,-1.0733332664173776,-0.13635180321562942,-1.6459272252808343
mp-598724,Mo4Pt4O,3,triclinic,2,Metal,0.8107580892788374,0.0718471046403322,-0.8335982496475897,1,-0.6440906185514774,-0.8743458931856337,1.1270814048572235,0.7934437994011773,-0.7680062548488215,-0.5503670093862508,0.4780782079919196,0,5,5,7,3,3.0042396432550973,-0.40362657273583813,-0.9083862477712512
mp-247806,FeLi4Au2,3,orthorhombic,29,Metal,-0.4288474304858493,-0.5744490505559082,-0.8335982496475897,1,-1.370621826265268,-1.17468570368312,-0.067872852557179,0.0604391235414966,-0.7680062548488215,-0.5171822792177777,1.242398110589937,1,3,3,7,3,1.655752285587026,-1.0261465203761113,0.3219656825368711
mp-211429,OCa,2,monoclinic,11,Metal,0.4708254411052917,0.3170427950985552,-0.8335982496475897,1,-0.0490507405270102,-0.5593928780800749,1.1237247917745992,-0.5083194998301207,-0.7680062548488215,-0.604255093125842,0.9748861446806312,0,2,2,7,3,0.9402856570167362,-0.47373461916765414,-0.022356302507283602
mp-190927,Mg4,1,tetragonal,79,Metal,1.063060695337518,-0.595708792503153,-0.8335982496475897,1,-0.2153765725662167,-0.2819342695347016,0.2140826463832976,1.33465372182469,-0.2273990491575796,0.4802147650452976,0.022543546043501,1,4,4,7,3,1.549881365662828,0.3958473496685569,-1.5029683515892596
mp-813487,Ga2Ne3Al3C2,4,hexagonal,171,Metal,0.8092931493650631,-0.5333468827912351,-0.8335982496475897,1,-1.4311363713031209,-1.262749489347556,0.7998116293013131,0.313956915810758,0.853815362224904,0.350236291514221,0.3940030187061377,1,1,1,7,0,-0.5626816666561153,-1.535129209580291,-1.299410576514306
mp-682355,Rh2Zn2Si2Be,4,hexagonal,184,Semiconductor,0.1058556380417846,-0.456811811781154,0.0629429948793823,0,0.0253738276334928,0.4379583364208613,-1.135275812831842,-0.4518272269998313,0.853815362224904,-0.0312693765138517,-0.3015280926580585,1,1,1,12,0,-0.9877970117407464,-0.2532420607904111,0.24757682656361393
mp-776064,C4Te3,2,tetragonal,117,Metal,1.1380389836516047,-0.631141695748561,-0.8335982496475897,1,0.5963981101812486,1.171887309960494,-1.2426874314758334,2.802406662211653,-0.2273990491575796,0.9311174805992112,-1.4097919514251844,1,4,4,7,4,0.885035023814165,1.9878070923034832,-2.2305724798688447
mp-868734,Ca4P,2,monoclinic,10,Metal,0.4332031205924507,0.0675951562508833,-0.8335982496475897,1,0.4246033801621963,1.9013938663161043,-2.182539094610757,1.9490943682874675,-0.7680062548488215,-0.6300934720271443,0.066874100394186,0,2,2,7,4,0.2441942210828499,2.184572980293362,-0.48268371157852913
mp-406175,Cu3Pb2,2,cubic,221,Ceramic,-1.319597486238547,-0.448307915002256,-0.4359740645472356,0,0.1255973275684831,0.7809840866945591,-0.7308039363755627,-1.0247704631736922,-0.7680062548488215,-0.7492230914646817,0.0531163421474217,1,0,0,3,2,-1.9356488332407515,0.22329884307126174,1.5836592111925996
mp-131163,Pt3Be2,2,tetragonal,93,Metal,1.0331626034609418,-0.3377572568765833,-0.8335982496475897,1,-0.5538538018840307,-0.7485954219530112,0.910579861027929,1.3649921646409564,-0.4977026520032005,0.0483086749903311,0.0546449819526177,1,4,4,7,3,1.6647829606763291,-0.3304882966569571,-1.451906174149509
mp-808607,Ga3W3,2,cubic,200,Oxide,-0.8142598041642984,-0.6679919151237852,2.007368954985509,0,0.1572218245823709,1.6712358937389653,-2.2933073263373727,0.3809107206466566,0.853815362224904,0.3877397857609703,1.7865938812397262,1,0,0,9,2,-2.154784318499641,1.6269386447784195,1.9964779421316712
mp-950536,Rh3Ba3,2,orthorhombic,53,Perovskite,-1.692091753404622,-0.2427970761788901,0.0140840790278902,0,-0.6953318148408971,-0.6909117195527257,0.5715619396828316,-1.6549034076448832,-0.7680062548488215,-0.8977529570845739,0.0057285081863446,1,3,3,10,3,1.5855843247242498,-1.5644895366826097,1.7844938193190014
mp-414331,PAsHe3,3,cubic,222,Perovskite,-0.6440604214548795,-0.5503546763490309,-0.2222659610667257,0,-0.4034591074382863,0.4298826180848213,-2.0063169077729586,0.1176288318388265,0.3132081565336622,0.4215626838172986,-1.1025353505807811,1,0,0,10,0,-1.937773429951249,-0.35268569797972504,0.003699337502811565
mp-626836,Ta,1,hexagonal,181,Nitride,0.9687052472548708,-0.587204895724255,-0.421673894054116,0,2.6267859297420584,1.624127536778732,0.4742201602867142,0.0660186072778215,0.853815362224904,0.7821423815691873,-1.8760270920099755,1,1,1,8,4,-1.5171820823523947,1.8273229085807963,-1.024991640718199
mp-888359,OSb3Ge,3,monoclinic,11,Perovskite,-0.5546990867146449,-0.3816940569008891,0.0367260156419962,0,-0.6495595165313228,-0.8197386549133633,0.8887618759908679,-1.2866574810474412,0.3132081565336622,-0.6011087770275789,0.7257178564336775,1,2,2,10,3,1.1456356475578076,-1.3248461791009554,0.9938788514996538
mp-508007,N4NeLa2,3,monoclinic,14,Carbide,0.1869600387225639,0.325546691877453,-0.4772856681940256,0,2.9866631946331803,2.1788524748614773,0.3936614463037212,-0.7168527044752631,-1.0383098576944425,-0.7865633334610495,2.106079600525697,0,2,2,2,1,0.13978091844490334,3.5490084799188937,1.5345449849740322
mp-413205,W2Ar3,2,cubic,200,Nitride,-0.1093573529272455,1.3417623569557524,-0.3720205242863396,0,2.6529415287761013,0.479106044133065,1.3335131094386448,0.53330037019503,-0.7680062548488215,-0.4066901879367927,0.7364183350700497,0,0,0,8,2,-1.9922523041711828,1.123211564737462,0.19378069841288598
mp-221708,SiLi,2,tetragonal,131,Nitride,0.1776376938167272,-0.801219631326519,0.1797277205731926,0,2.4916090383706657,2.7318469018722147,-0.3565415776629054,-0.2317863371485188,0.3132081565336622,0.3303937225360239,-0.4406343149308978,1,4,4,8,1,0.6344707005512896,3.1508478801208435,0.6268397338148756
mp-769357,CoIn3,2,trigonal,149,Ceramic,-1.599600774303142,-0.1719312696880742,1.8552310300170416,0,1.2253213778634529,1.2945613170651011,-0.2961225421756605,0.2124800553563495,0.3132081565336622,0.736966031554504,2.017418491824328,1,6,6,3,1,2.0120200711645664,3.0669089106818523,1.9941963701303267
mp-708732,Co3K2Mo3Al3,4,cubic,216,Oxide,0.4369986467326842,-0.3845286891605218,1.651850827448229,0,0.7899495430331633,0.7359907988223363,0.06639167074781,-0.2872324567782475,-0.4977026520032005,-0.6700012266886042,0.4750209283815276,1,0,0,9,2,-1.852606238703393,0.12522907711629705,1.634241531878648
mp-303007,WOs2Rh2K4,4,hexagonal,177,Oxide,-0.639865366247253,-0.6368109602678262,1.2355569753151912,0,0.3974966684360067,-0.1406091986540022,0.9760338161391104,-0.216791474607146,-0.4977026520032005,-0.3219474288750836,1.7239196492266886,1,1,1,9,2,-0.7500712867893832,-0.24854590480979957,1.9382763056421377
mp-532243,Co3Sn2,2,tetragonal,135,Intermetallic,0.3055535835603867,-0.2796472955541143,-0.8335982496475897,1,0.4287644981903397,0.4475722868209089,-0.6066092523184475,-0.1132223077516152,0.3132081565336622,0.4309867909984169,-0.0554170840214967,1,4,4,6,1,1.046970288816473,1.0970075159746213,-0.6082963595916294
mp-232694,He4P3,2,monoclinic,3,Ceramic,-2.047739211562293,-0.778542573249458,-0.5511698824084771,0,1.2211602598353095,0.5269835171253021,0.4809333864519639,0.0402134949973186,0.3132081565336622,0.1375631326080402,0.9718288650702392,1,2,2,3,1,0.5754253085971187,1.6939092551906687,1.142504302681455
mp-929393,NeSb2,2,orthorhombic,23,Ceramic,-2.472904727446345,-0.5546066247384799,2.5881147677894227,0,0.8910052665737821,2.486114329646998,-2.190930627317319,0.2993107710029052,-0.2273990491575796,-0.4000116867848191,2.070920885006189,1,3,3,3,1,0.7259962595574501,3.452246109444093,3.7118482497853273
mp-508597,RuSiBe3,3,cubic,221,Semiconductor,-0.2155654966758852,-0.2683087665155838,0.4105165832538176,0,-0.6262572555737211,-0.8380051606734538,1.274772380492712,-0.367088817754397,-1.0383098576944425,-0.877925229220048,-2.071692987075068,1,0,0,12,0,-1.3245360426364818,-2.828672349375185,0.41204013301305936
mp-513280,Ar3Re2,2,cubic,221,Semiconductor,0.2014096733266108,1.2737311827245692,-0.3565286729187932,0,-0.7766519500194657,-0.959910051746057,1.1858221338031565,-0.1229864042901839,1.935029773607388,0.8414029484576995,-0.972600967139118,0,0,0,12,0,-1.63628236075051,-1.936858732908952,-1.8395504010230965
mp-133456,La3In2S4,3,hexagonal,183,Boride,0.9279532823807846,-0.452559863391705,-0.2850278204531951,0,0.6980482791544591,0.4581476322609612,-0.1215786618791743,0.8879463051851798,-0.2273990491575796,-0.0987073970351136,-1.4250783494771448,1,1,1,1,4,-1.2258116537517598,0.8711060209841995,-0.9283214338782464
mp-738569,Ta4InSr3,3,hexagonal,181,Ceramic,-0.8869740944298247,-0.7998023151967026,1.846492036937913,0,1.507445180171557,0.9834538821195612,-0.0376633348135561,-0.0595197767894883,-0.7680062548488215,-0.4709373690187785,-0.2143956237618845,1,1,1,3,2,-1.1939978872774892,1.315494250852665,2.189968972793357
mp-424145,Hf3Pb2,2,orthorhombic,52,Oxide,-0.2305478367031228,-0.1747659019477068,1.186300832505557,0,1.1321123340330468,-0.3225051402229023,1.7715511167211708,-0.5390066603799075,-0.7680062548488215,-0.4862385572136334,-0.5445818216842282,1,3,3,9,3,1.3068189076492633,-0.3096475649039911,1.1128930733821893
mp-606152,Bi4Ti3Al2,3,triclinic,1,Phosphide,0.6227130748925312,0.1937362918045357,-0.0844282065913782,0,-1.2056037741777632,-0.937413407809946,-0.8482853942674283,-0.769509082236829,-0.7680062548488215,-0.7414166656737082,-1.3180735631134224,0,5,5,11,3,3.128885399566745,-1.4817244319137417,-0.25973768028194905
mp-838794,Ce2Al,2,cubic,228,Metal,0.771337887962728,0.414837608055881,-0.8335982496475897,1,0.023828269508754,-0.5338197700159483,1.244562862749089,1.9075969579985512,0.3132081565336622,1.7022023824924086,-0.3473872868139396,0,0,0,7,4,-1.9790796898493914,-0.24730974953587517,-2.505067400628236
mp-398004,He4La,2,monoclinic,13,Chalcogenide,0.5326858583733083,0.1412955950013318,-0.2035962940340417,0,-1.5035398249928114,-1.22717787286738,-0.8969562839654865,-0.514247701299966,0.3132081565336622,0.0860941503968306,-0.5644541391517767,0,2,2,4,3,0.9250100241707817,-1.0342953901518195,-0.8232366785463008
mp-255934,C3In3,2,cubic,215,Oxide,0.3399130833561847,-0.5900395279838878,2.6421376340967635,0,1.2407769591108415,0.8740471265670198,-0.0091321236112463,0.3655671403717633,-0.4977026520032005,-0.5664250943783296,0.0485304227318336,1,0,0,9,2,-1.9930047745859565,0.5175847139374148,1.863852316678742
mp-220905,Pt3Se,2,triclinic,1,Oxide,-1.1747681993085837,-0.4993312956756435,2.256430257740676,0,1.13627345206119,0.466800187621004,0.6823301714094476,-0.3834785512298517,-0.2273990491575796,-0.2510365877547953,2.3980498033181403,1,5,5,9,1,2.6809722667363176,1.5222081758669515,2.806761886229712
mp-125178,Pt4Sb3He2Si,4,cubic,204,Metal,-0.1672224795213319,-0.3873633214201544,-0.8335982496475897,1,1.1174889763912863,0.8055957997186809,0.3047111996141655,0.906428345061756,-0.7680062548488215,-0.6431981753986834,-1.13769406610029,1,0,0,7,2,-1.8563937349974446,0.3384958662307675,-0.10105424962652762
mp-987491,Rh4PLi4,3,orthorhombic,54,Metal,1.0857672640010203,-0.74310967000405,-0.8335982496475897,1,0.6365826214244593,1.1226638839122502,-1.009402822233415,1.137279484652198,-0.2273990491575796,0.5307339159815601,-0.5858550964245212,1,3,3,7,4,0.7716380035915378,1.6529589740052635,-1.1709788456738726
mp-221011,Re4,1,triclinic,1,Perovskite,-2.178451804777703,-0.6467321731765404,-0.629820820120635,0,-0.6248305865355007,-0.7187921757128637,0.6303026686287645,-0.1446069037684426,3.016244184989872,0.5451297962424808,-1.0230460807105874,1,5,5,10,3,2.8872529864562106,-0.44748831862079913,-0.5767995324965776
mp-247201,Ne4Sc,2,orthorhombic,51,Ceramic,-1.3566205131502982,-0.8068888958457843,1.6164976281735723,0,0.852009646195755,1.281101786505034,-0.9019912035894236,0.409854292528842,-0.2273990491575796,0.2499697275525909,1.2867286649406224,1,3,3,3,1,0.7515647846108029,2.4119854652994643,2.0439854790946335
mp-845764,W2Pd4,2,hexagonal,192,Oxide,-2.248968685172568,-0.2654741342559512,1.8075637950399763,0,-0.2672122142882283,0.1278122965153264,-1.0110811287747272,0.3589415034348775,0.853815362224904,-0.4151199405019505,1.7116905307851205,1,1,1,9,2,-1.0494826518458944,0.17149596374898018,2.398143925706199
mp-655281,Ni4PbO2,3,orthorhombic,33,Oxide,-2.042012628262993,-0.7374404054847847,0.310018162843838,0,0.918587534646045,0.9648028183434688,-0.5998960261531984,0.0287058097911488,0.3132081565336622,0.0500896086308575,1.4946236784472833,1,3,3,9,1,1.065256911488271,1.6229280993420074,1.8801233680609755
mp-325205,Re2,1,orthorhombic,47,Semiconductor,0.5146404621627243,0.4644436725994521,-0.1173980441171818,0,-0.3025222729841859,0.339703763332375,-1.4474408295159416,-1.6814059553924263,-0.2273990491575796,-0.8596558182909825,-0.1807655480475717,0,3,3,12,3,1.2098997624530516,-0.4292368789345305,0.6012548057020914
mp-347690,HRu4,2,orthorhombic,32,Halide,-0.8938992649313032,-0.5177564053632555,1.202587137789388,0,-1.2507816270547458,-1.1171942802908357,0.1704466763091763,-1.0756832522676567,-0.7680062548488215,-0.6921293271721431,-0.8472525031130432,1,3,3,5,3,1.682757814934776,-1.5479343667949212,1.3856798218917172
mp-947332,K2,1,cubic,212,Oxide,-0.8083334563313022,-0.4624810763004192,0.8927501104384626,0,0.832036279660668,1.0720945048079995,-0.8516420073500527,-0.9571192228707532,0.3132081565336622,-0.4171531730748847,0.2747691139008469,1,0,0,9,2,-2.0072166553219337,0.4924087694488233,1.8103511157543888
mp-281431,Mn2Sb3Na3La,4,cubic,225,Carbide,0.5641820665194566,0.6302696597879613,0.2166698276804183,0,1.2883325937181915,-0.1657977487021266,1.4610644065783842,0.7547361309804235,-1.0383098576944425,-0.7276886355279848,0.6080125914335828,0,0,0,2,2,-1.9298930360318438,0.4379779181155356,0.17472751390583746
mp-989621,B4Ag2,2,hexagonal,178,Intermetallic,0.8778123844229628,1.483493969937384,-0.8335982496475897,1,-0.5880938588013228,-0.3273121154229261,-0.5075891663810184,1.4207870020042053,-1.0383098576944425,-0.6756111676562618,-0.1196199558397302,0,1,1,6,0,-0.9484996392270048,-0.43861739318945836,-1.3465035567969426
mp-183922,Fe3Y3Sb3Ge4,4,hexagonal,181,Metal,0.4140923135354855,-0.5857875795944387,-0.8335982496475897,1,0.2337863963002044,0.3854661672366017,-0.494162714050519,3.0984680179703923,-0.4977026520032005,0.9320079474194742,0.3970602983165298,1,1,1,7,4,-1.205690927679135,1.1053290264785214,-1.5198726389171138
mp-967673,Sb3Ba4Nb2,3,cubic,220,Halide,0.4299402998754079,-0.7983849990668864,2.27509992477336,0,-1.095750258234785,-0.9426049410259716,0.4456889490844044,-0.5843399657375471,-0.4977026520032005,-0.513857869755462,-0.5980842148660894,1,0,0,5,0,-1.485163029308121,-1.8556627093659328,1.2837509278597163
mp-906528,TiTa,2,tetragonal,92,Sulfide,-0.1774770589177524,-0.5574412569981124,-0.704896715209513,0,-0.7076962798388082,-0.395378884255263,-0.6955594990080028,-0.2844427149100851,-0.2273990491575796,-0.1433197847302972,-0.1257345150605144,1,4,4,14,3,1.7699143172530394,-0.952086395872865,-0.0020319508609029143
mp-281577,Ag2N3,2,orthorhombic,51,Semiconductor,0.3702107043001541,-0.0627979276922178,-0.1686403217175271,0,-1.6246878041550354,-1.394076051812206,0.8098814685491871,-0.8047295733223798,-0.2273990491575796,-0.427170924802845,0.4841927672127037,0,3,3,12,3,1.6873871888416847,-2.240882184980701,-0.008800873150752748
mp-298578,Mn4SbIr3,3,hexagonal,183,Phosphide,-0.1627610716021101,1.5742022022456286,-0.5912898051808405,0,-0.3131034016843211,-0.9037645814097792,1.7530897447667348,0.7414848571066517,0.3132081565336622,-0.2106539174558618,-2.071692987075068,0,1,1,11,0,-0.6587171275807764,-1.9674932366231712,-1.6757525062408305
mp-824854,Li3W3Br4,3,triclinic,2,Semiconductor,0.3489024873725273,3.2990759322320864,-0.4180988514308361,0,-0.9302566498012064,-0.638034992352464,-0.819754183065118,-0.5888732962733112,-0.2273990491575796,-0.3890737860092535,-1.2416415728536203,0,5,5,12,3,2.939925266102851,-1.0246399941619466,-1.4370561255459602
mp-78199,In4LaNa4Ag,4,cubic,196,Ceramic,0.4297405353417114,0.0775163691595976,1.1779590663845707,0,0.5062801826003201,-0.5999637487682756,1.8739278157412256,-0.0215095438357751,-0.2273990491575796,-0.4789664115148178,2.203912548058244,0,0,0,3,2,-1.5749208393102905,-0.044832409812156804,1.1224418776050669
mp-14000,Ta4,1,tetragonal,95,Ceramic,-1.610388059122753,-0.5829529473348062,0.2992930349739983,0,0.6575071006516933,1.3022524773851392,-1.373595341698198,-0.6621040203125751,0.853815362224904,0.0724254847057913,0.0393585839006574,1,4,4,3,1,1.1058261659594633,2.082742812363282,1.2882262504358395
mp-699709,H4Au3Sr2,3,orthorhombic,60,Perovskite,-0.5547656748925439,-0.7161806635375401,0.0542040018002536,0,-0.6576439744145722,-0.215982569790375,-1.0396123399770374,-0.7269655187473518,-0.4977026520032005,-0.3411073066244122,-0.6179565323336379,1,3,3,10,3,1.297269470389068,-0.7404694381458805,0.8000628214991774
mp-886884,Si2GaB,3,hexagonal,194,Silicate,-0.868063051906556,-0.7998023151967026,1.5112324842658862,0,-0.8919743639422897,-0.8864594706896936,0.777993644264252,-0.4131195585790775,-0.7680062548488215,-0.5515691395936061,-0.3932464809698207,1,1,1,13,0,-0.5105265792981897,-2.3664980546993237,1.6614596325597737
mp-44721,Ti3,1,hexagonal,172,Ceramic,-1.125160006773953,-0.7232672441866216,2.047886104716014,0,0.1410529088158717,0.3195144674922752,-0.5495468299138274,0.0471878496677249,0.853815362224904,0.8221391829126735,1.7055759715643362,1,1,1,3,2,-1.1632829889890957,1.2210812458730005,1.7042709417148243
mp-960798,H3Ti3Zr4,3,trigonal,151,Intermetallic,0.9575184333678668,1.068220343901203,-0.8335982496475897,1,0.133206229105659,-0.7514796070730255,1.7916907952169197,1.7457919296451296,3.016244184989872,5.418684385770003,-0.9527286496715696,0,6,6,6,4,2.104635948054632,1.4912731524079306,-5.223264187858887
mp-381539,Ge4Pd2,2,hexagonal,176,Metal,0.125299385988244,-0.7445269861338663,-0.8335982496475897,1,0.2547108755274383,0.5254452850612942,-0.4169606131501503,-0.2506170947586154,-0.2273990491575796,-0.210728123024217,-1.9280008453866408,1,1,1,7,0,-0.9908589146243256,-0.22464350160813562,-0.3953979409263382
mp-613394,Sb3,1,cubic,217,Semiconductor,0.2327061169390626,0.0831856336788629,-0.6925826795071045,0,0.0696005678183284,0.7834837137985714,-1.1956948483190872,0.0782237279510319,0.853815362224904,0.5855273076550855,-0.2296820218138448,0,0,0,12,0,-2.055860092042994,0.07313523612847218,-0.7208313587346472
mp-438022,C,1,trigonal,163,Nitride,0.1300271466190612,-0.4199615924059297,-0.3938680069841612,0,0.6874671504543238,0.0682058040350315,0.7293227545661932,0.2532800301782251,-0.4977026520032005,-0.2039457340765461,-1.180495980645779,1,6,6,8,3,2.363703600832933,0.3619499498658591,-0.4049995601386637
mp-616316,Pt4BeAg3,3,cubic,197,Perovskite,-0.9259281785006424,-0.4284654891848276,-0.1205758597823195,0,-1.160544810387299,-1.0216316133143626,0.2661101491639808,0.2571159252469482,-1.0383098576944425,-0.7045661804284851,-0.4635639120088383,1,0,0,10,0,-1.2397192777171369,-2.2638667158592454,0.6248395382796357
mp-805998,Ag4Mg4,2,hexagonal,188,Halide,0.7301198058433499,-0.041538185744973,1.047271397155783,0,-0.2406999479946307,0.1003163983711902,-0.4924844075092068,0.8722540071767662,-0.7680062548488215,-0.2485135984307164,-0.4543920731776621,0,1,1,5,0,-1.0730064893306615,-0.02927601790494032,0.042567554166581874
mp-225940,BrSr,2,monoclinic,13,Chalcogenide,1.1562841443958851,-0.6070473215416835,-0.2107463792806015,0,-0.5873805242822125,-0.5890038453122214,-0.0544464002266798,-0.0964838565426406,3.016244184989872,1.6650995983147776,0.1769361663683006,1,2,2,4,4,0.5658791477170972,0.5277008265601936,-1.9814781467986742
mp-908884,Hf2Mg3Ne3,3,cubic,209,Semiconductor,-0.1716172992626551,0.0831856336788629,-0.1805571304617935,0,-0.4895348060775898,-0.3615377788470955,-0.188710923531669,-0.8835397810979687,0.853815362224904,-0.0729877470431799,-1.9387013240230129,0,0,0,12,0,-1.5485590986706304,-1.8377021185670792,-0.3874148779613712
mp-515817,Ca2Y4P,3,tetragonal,136,Chalcogenide,0.8758147390859978,1.4537303312112415,0.3139904324252601,0,-0.7151862922894657,-0.490749272223735,-0.6737415139709422,0.1580800889271817,0.3132081565336622,0.4816395119577187,-1.478580742659006,0,4,4,4,3,1.2250633334521221,-0.0926916372286246,-1.5944711633513904
mp-158409,Be3,1,tetragonal,107,Metal,1.063060695337518,1.2765658149842016,-0.8335982496475897,1,-1.694356808854803,-1.4240715770603545,-1.288001708091267,-0.2952529646492144,-1.0383098576944425,-0.7186800795296558,0.5713252361088779,0,4,4,7,3,1.7023546144521335,-1.2830657450882568,-0.870300232160426
mp-298155,Mg2Sb4H3,3,orthorhombic,68,Alloy,1.0139852082260776,0.1653899692082093,-0.8335982496475897,1,0.1112117480997596,0.1397335950113855,-0.2373818132297277,0.1402954845176461,-0.2273990491575796,0.0805880972248701,-0.3321008887619792,0,3,3,0,4,0.8473049658853229,1.0782873256996164,-1.1047848477215911
mp-179866,AlRh,2,tetragonal,131,Ceramic,-1.1256261240192444,-0.6963382377201115,1.0548187093604848,0,0.912524191233608,-0.9666398170260904,2.7869265742151508,0.4126440343970045,-0.7680062548488215,-0.7242751793836426,1.100234608706706,1,4,4,3,1,1.5141900510202768,0.08955067037234606,1.5778951574997404
mp-328426,Te4Y4F4,3,monoclinic,10,Sulfide,0.5194348109714404,-0.765786728081111,-0.554744925031757,0,-1.1089469468383242,-0.936836570785943,0.0126858614258147,0.7233515349635959,-0.7680062548488215,-0.3178215992745311,-0.364202324671096,1,2,2,14,3,1.1615864904670752,-1.7423017524687616,-0.5370177512775698
mp-794217,ReCa2Y4,3,monoclinic,3,Oxide,-1.5837527879632196,-0.5574412569981124,2.107072921479204,0,0.6493037536819254,0.0159059138587724,0.8736571171190565,-0.2237658292775519,0.3132081565336622,0.0432775374558444,1.097177329096314,1,2,2,9,1,0.8733071000127389,0.37732409819389623,2.2425997960547717
mp-15134,Pb4Ar4Ni,3,monoclinic,12,Perovskite,-1.480740876753724,-0.3746074762518075,-0.1801599035036512,0,-0.7499019055528313,-0.4557544927675618,-0.5915044934466366,-0.2188837810082676,1.935029773607388,1.0396802271029597,0.1906939246150649,1,2,2,10,3,0.8190006285799041,-0.26869688896710064,-0.13419930837659172
mp-517586,P2Pt4,2,orthorhombic,63,Perovskite,-2.194832496540816,-0.5432680956999493,-0.6461071254044657,0,-0.4152291270036053,-0.4728673244796465,0.2476487772095449,-0.4385759531260596,-0.7680062548488215,-0.7381219384387345,-1.038332478762548,1,3,3,10,3,1.4097475124115246,-1.2112864795442038,1.078360033915076
mp-408076,Ne2In4,2,trigonal,167,Halide,-2.35730765061397,-0.774290624860009,0.242489579959662,0,-0.1622331508925031,-0.4801739267836827,0.685686784492072,-0.3890580349661765,-0.2273990491575796,-0.6533643382633544,-0.6775734847362833,1,6,6,5,3,2.5884644301823867,-0.25576307316118735,1.46881951786833
mp-626193,Si3,1,cubic,217,Metal,1.063060695337518,2.675456835112907,-0.8335982496475897,1,-0.4161802396957523,0.3077854480042171,-1.9962470685250848,2.204704466957851,-0.7680062548488215,-0.091717232496048,-0.8869971380481402,0,0,0,7,4,-2.1590490069232415,0.20869628663998058,-2.3562132923200543
mp-914475,Be3Ga4,2,cubic,208,Semiconductor,-0.4331756620492735,-0.805471579715968,-0.5841397199342806,0,-0.5949894258193885,-0.7889740136332111,0.9391110722302388,-0.7213860350110269,-0.2273990491575796,-0.164557418393573,0.1601211285111442,1,0,0,12,0,-1.3790056010452485,-2.0174500785879372,0.4608046224202551
mp-565880,P4,1,tetragonal,112,Nitride,2.039642912401812,-0.6070473215416835,-0.1491762007685587,0,0.682473808820552,0.439881126500871,0.3936614463037212,-1.0606883897262835,-0.2273990491575796,-0.6384935423649599,-0.1287917946709065,1,4,4,8,3,1.3338638566651926,0.3986395041107364,-0.14270662175675766
mp-978002,MnCo4Zr,3,monoclinic,5,Metal,1.1005498394945614,1.992310460541442,-0.8335982496475897,1,0.3240232129676512,0.7329143346943212,-0.6603150616404433,0.587351618890677,0.853815362224904,0.6546126917938343,1.5817561473434574,0,2,2,7,4,0.40479699502863076,1.7025760024041552,-1.590024224213644
mp-441033,B3Cl,2,cubic,212,Alloy,-0.5537668522240613,-0.7927157345476211,-0.8335982496475897,1,-0.704486274502812,-0.2313648904304512,-1.3870217940286966,3.240047417779636,0.3132081565336622,1.8641486148709323,-0.8931116972689243,1,0,0,0,4,-2.1420423594864184,0.9202299769026648,-2.1998226466665183
mp-267300,Rh3Re3,2,cubic,195,Oxide,-0.497832782789041,-0.5886222118540715,-0.1555318320988341,0,0.9263153252697396,0.8469357864388856,-0.0913691441355523,-0.3493042133448618,-1.0383098576944425,-0.8584388469699563,-0.6378288498011864,1,0,0,9,2,-1.74032417045984,-0.05248601831634881,1.174436098230426
