material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_ev,energy_above_hull_ev,band_gap_ev,is_metal,bulk_modulus_gpa,shear_modulus_gpa,poisson_ratio,density_g_cm3,nsites,volume_a3,melting_point_k,is_stable,crystal_code,crystal_system_code,category_code
mp-369599,W2Ir,2,tetragonal,114,Phosphide,0.09147259161563653,-0.8040542635861516,-0.5559366059061837,0,-0.0961308187882865,0.0003313142106955708,-0.32129714029534595,-0.5689963854626539,0.31320815653366224,-0.344149734926978,-1.4663516242174377,1,4,4,11
mp-465802,Ta4B4Mn3,3,monoclinic,6,Semiconductor,0.6225133103588348,-0.34059188913621596,-0.16784586780124272,0,-0.9988556527223088,-1.0891215451226968,1.3939321449258897,0.3055876902062707,-0.22739904915757964,-0.17025640604325723,-0.9160412943468649,1,2,2,12
mp-498091,Ni2Re2Ag,3,hexagonal,194,Alloy,0.6291721281487181,-0.6098819538013163,-0.8335982496475897,1,-0.2930111460627157,-0.11272874249386418,-0.3347235926258453,1.8870226117208535,-0.4977026520032005,0.0841796467332649,0.8036784864986753,1,1,1,0
mp-331047,AlCd2,2,trigonal,155,Oxide,-1.4782105259935683,-0.7601174635618458,1.5076574416426065,0,0.8407151829765093,1.048251907815882,-0.5042325532983934,0.2616492557827125,-0.7680062548488215,-0.4261765701868845,1.0467322155248449,1,6,6,9
mp-76372,Ge3,1,trigonal,167,Ceramic,-0.604240691071377,-0.7416923538742337,0.1443745212985358,0,-0.445545844065791,-0.2942401260467625,-0.4052124673609642,-0.047314656116277644,-1.0383098576944425,-0.7728649855426681,2.650275371175486,1,6,6,3
mp-829734,Zr3Sc3,2,cubic,223,Nitride,0.8274717219314446,-0.21728538584219637,-0.7370720988190322,0,1.5020951712782302,0.7394518209663535,0.44065402946046694,-0.12054538015554164,0.853815362224904,0.31776393480195836,-1.5657132115551802,1,0,0,8
mp-909680,Ge2Cl2,2,tetragonal,103,Alloy,0.8526420531772038,-0.564527837647194,-0.8335982496475897,1,0.2009730084211327,1.1649652656724594,-1.6740122125931107,1.9881507544417416,0.31320815653366224,2.3897614966449234,2.0923218422789334,1,4,4,0
mp-133662,Sr2Ag2,2,hexagonal,185,Metal,0.8503780551286435,0.005233246538965409,-0.8335982496475897,1,0.6841382560318093,0.6233153001337787,-0.3481500449563436,-0.8532013382817023,-0.22739904915757964,-0.5696456160449479,-0.03707340635914436,0,1,1,7
mp-68111,MnBr4,2,trigonal,145,Perovskite,-0.3280995173249141,-0.18893906324587,0.11418527247972768,0,-0.9779311734950749,-0.6303438320324259,-1.1654853305754649,-0.5564425470559228,-0.7680062548488215,-0.7242158149289585,-1.4587084251914575,1,6,6,10
mp-449008,FeTa,2,trigonal,149,Semiconductor,0.5773665257434256,0.5707423823356761,0.13364939342869603,0,-0.6338661571108971,-0.44152584617549134,-0.4152823066088382,-0.7663706226351463,-0.7680062548488215,-0.7004106686005904,-0.535409982853052,0,6,6,12
mp-460539,Ru2C,2,cubic,207,Intermetallic,0.2774533724870789,1.491997866716282,-0.8335982496475897,1,0.3212887639777283,-0.4353729179194609,1.3536527879343927,3.961893126166667,-1.0383098576944425,-0.3382429716858991,-0.2143956237618845,0,0,0,6
mp-68910,PSi4Fe,3,tetragonal,114,Nitride,0.39917656168614674,-0.48374081824766396,-0.18254326525250453,0,1.4678551143609382,1.4024298405536346,-0.3968209346544024,-0.39951956697178576,0.853815362224904,-0.24716305708665068,-0.5033085469439352,1,4,4,8
mp-20080,As2Ni,2,orthorhombic,58,Alloy,-0.24499747130716967,-0.6594880183448872,-0.8335982496475897,1,-0.9048143852862741,-0.8899204928337107,0.6991132368225712,0.03637759992859529,-0.4977026520032005,-0.5533649143478034,-0.9022835361001005,1,3,3,0
mp-671343,Mg4P,2,cubic,209,Sulfide,-0.3212409350013342,-0.5035832440650924,-0.29178067874161273,0,-0.548266014817667,-0.9193391810578563,1.3637226271822667,0.04683913193420451,0.31320815653366224,-0.08536523584483753,-0.6592298070739309,1,0,0,14
mp-284935,HeAg2,2,hexagonal,180,Metal,1.205559396041022,-0.01460917927846301,-0.8335982496475897,1,-0.26412109803875067,-1.0022114335062664,2.0870727464878955,0.8265719840856061,0.853815362224904,1.4380602413750183,-1.7246917512955677,0,1,1,7
mp-551032,Zr3Ar2,2,tetragonal,112,Intermetallic,0.8040326833110553,-0.3150801987995223,-0.8335982496475897,1,-0.3488890167263521,-0.39595572127926587,0.3651302351014105,0.5190029431206973,-0.7680062548488215,-0.6399034481637098,-0.14560683252806292,1,4,4,6
mp-272408,Li3As,2,tetragonal,119,Sulfide,1.0820383260386857,1.0781415568099175,0.3890663275141381,0,0.04974609036975955,0.08243445062710185,0.24597047066823277,1.187843556012642,-0.4977026520032005,0.3965850895089176,0.33744334591388436,0,4,4,14
mp-665302,Mg2Ni3Sr3,3,tetragonal,91,Semiconductor,0.21019931280925697,-0.10815204384633997,-0.06178626997727214,0,-1.0655524302591173,-0.9395284768979563,0.16205514360261453,-1.7169751642114974,-0.4977026520032005,-0.8797506862015874,0.6477572263686796,0,4,4,12
mp-812608,As3Cd2,2,trigonal,158,Perovskite,-1.2675255311216589,0.022241040096761214,-0.3696371625374863,0,-0.762147481464224,-0.8308908373774185,0.6621904929136987,0.11239806583602205,0.853815362224904,0.7350070045499248,0.20750896247222134,0,6,6,10
mp-816592,Bi3Mo,2,cubic,209,Oxide,-1.0545765382011891,-0.7998023151967026,0.8117158109774515,0,-0.025867368655926846,0.5104475224372202,-1.0715001642619721,-1.0537140350558776,0.853815362224904,-0.4386579467842396,1.0238026184469042,1,0,0,9
mp-831848,La3Sb2Ca3,3,cubic,205,Semiconductor,0.9364099809739365,-0.4950793472861945,-0.1388482998568612,0,-1.2872805766158868,-1.08373773289867,-0.03598502827224397,-1.2775908199759134,-0.7680062548488215,-0.8086914339445885,-0.8090365079831423,1,0,0,12
mp-825776,Bi2Pb3Sr,3,cubic,198,Metal,-0.02445742610623275,0.4828687822870644,-0.8335982496475897,1,1.2936826026115187,0.2018397145956927,1.204283505757592,2.402078704130343,-1.0383098576944425,-0.46160230851968653,0.16623568773192837,0,0,0,7
mp-174216,As4P2,2,triclinic,1,Intermetallic,0.1924202693102683,-0.5772836828155409,-0.8335982496475897,1,-0.05558964028552063,-0.36730614908712406,0.6638687994550109,0.5730541918163446,0.853815362224904,0.7053247772078202,1.1613802009145475,1,5,5,6
mp-611316,Pb4Y2,2,monoclinic,14,Semiconductor,-0.029784480338139446,-0.33067067622750174,-0.49992760480813175,0,0.19621744496039795,0.36681510346050916,-0.41696061315015037,-0.6213040454906995,-0.4977026520032005,-0.5825425438250923,-0.9099267351260807,1,2,2,12
mp-280835,ScAu4Ag4,3,cubic,219,Oxide,-0.8237153254259326,-0.8168101087544984,1.6450979691598118,0,-0.42271913945426315,-0.45344714467155045,0.4205143509647189,-0.46089388807135917,0.31320815653366224,-0.2531737081234269,1.5985711852006137,1,0,0,9
mp-387444,RuMn4,2,tetragonal,107,Ceramic,-0.1604970735535498,-0.4724022892091335,1.320960771315767,0,-0.33046120831600395,0.0037923363547125583,-0.9238091886264842,-0.758001397030659,-0.22739904915757964,-0.5064076306925936,0.04241586351104949,1,4,4,3
mp-114144,Ti2PtNe2Ar,4,trigonal,156,Perovskite,-0.40760580173612154,-0.8125581603650496,-0.6695435159348562,0,-1.0912324729470866,-0.8922278409297221,-0.02255857594174561,-0.2739811829044759,1.9350297736073876,1.8559266378971695,-0.9878873651910784,1,6,6,10
mp-535094,Ce4W4,2,hexagonal,189,Boride,0.09766529216022811,-0.747361618393499,-0.12176754065674614,0,2.094995045745367,1.2911002949210837,0.12177578661111757,-1.7169751642114974,-0.7680062548488215,-0.8982278727220476,-0.13337771408649463,1,1,1,1
mp-249469,Ge2WRh4,3,orthorhombic,17,Metal,0.36521659095774156,-0.6353936441380099,-0.8335982496475897,1,1.1423367954736268,-0.30923788867083674,1.8319701522084166,1.8266944438218407,-0.4977026520032005,-0.04760944266568036,0.9733575048754353,1,3,3,7
mp-152266,Ir2VCu,3,orthorhombic,55,Intermetallic,0.24043034557532736,-0.08264035350964623,-0.8335982496475897,1,0.13736734713380208,0.3808514710445787,-0.32633205991928343,0.23165953069996617,0.853815362224904,1.167951972561865,2.133595117019226,0,3,3,6
mp-693899,Mo3Ga3,2,orthorhombic,22,Silicate,-1.474747940742829,-0.5758663666857247,1.8715173353008723,0,-0.5718060539483054,-0.546894742560013,-0.15346648616410952,0.051023744736448336,-1.0383098576944425,-0.7293805224864847,0.4291617342256465,1,3,3,13
mp-734888,As2Cl3,2,monoclinic,8,Ceramic,-2.7330647384970885,-0.3561823665641955,2.10270342493964,0,0.020142707826684376,0.10358514150720642,0.02107739413237662,0.7341617847027253,-0.4977026520032005,0.3307944326051423,0.45209133130358703,1,2,2,3
mp-826798,Sr2Cu,2,monoclinic,7,Boride,0.3026902919107369,-0.08830961802891156,-0.7013216725862331,0,2.233619720625792,-0.8103169835213166,2.8574154489502703,1.0208077616564162,-0.4977026520032005,0.02175792263281849,-1.2309410942172483,0,2,2,1
mp-419158,H4Ta2,2,cubic,203,Halide,-1.6899609317118596,-0.7133460312779074,1.7177905024998363,0,-0.8680776575520962,-0.6966800897927543,-0.24912995901891394,-1.7169751642114974,-0.22739904915757964,-0.8666163006027061,-1.4189637902563608,1,0,0,5
mp-814727,Se3,1,trigonal,163,Nitride,0.7133395850128439,-0.7275191925760705,-0.5424308893293484,0,0.944505355507051,1.9608080797883987,-1.620306403271115,0.2358441435022097,-0.7680062548488215,-0.37536059697720114,0.5346378807841731,1,6,6,8
mp-930990,AlLi,2,cubic,224,Halide,-1.6552019028486684,-0.24563170843852275,1.0925552703839951,0,-1.4427875017819216,-1.2963983157477226,0.9726772030564861,-0.13588896043043522,-0.4977026520032005,-0.4890138454701202,0.320628308056728,1,0,0,5
mp-640222,Fe3Mn4Bi4,3,cubic,201,Sulfide,0.6128580245635039,-0.41004037949721556,0.25162579999693296,0,-0.04976407504612014,0.1064693266272208,-0.40017754773702674,-0.9518884568679485,-0.22739904915757964,-0.5854959254456318,-0.2312106616190409,1,0,0,14
mp-112532,He3,1,triclinic,1,Nitride,-0.07439855953035795,-0.5758663666857247,-0.7903005112100886,0,-0.08447968830948585,-0.22386600911841412,0.5447090350218331,-1.1708831935187,0.31320815653366224,-0.4015700037202797,-1.1575663835678385,1,5,5,8
mp-56152,SeSb4,2,trigonal,166,Phosphide,0.5290235085888724,-0.4029537988481339,-0.7394554605678854,0,-0.11586640715033672,0.17049823629153768,-0.45388335705902294,-1.317344641597228,0.31320815653366224,-0.5337894854156853,0.791449368057107,1,6,6,11
mp-257665,Sb4O3,2,cubic,211,Oxide,-0.45221988092833987,-0.680747760292132,2.56070610767761,0,2.0110593506633943,1.8652454128119251,-0.6905245793840659,0.06671604274486204,-0.7680062548488215,-0.614139274830763,1.1415078834469992,1,0,0,9
mp-694118,Sc2Zn2,2,tetragonal,109,Semiconductor,-0.028252952246466293,-0.7487789345233152,-0.47172449078003464,0,-0.9389355531170477,-0.8829984485456764,0.2862498276597297,-0.795662912250852,-0.22739904915757964,-0.6177159832254866,-1.7690223056462528,1,4,4,12
mp-223128,Al2W,2,cubic,221,Semiconductor,0.7980397473001601,0.06050857560180179,-0.4494797811240708,0,-1.1375992166892528,-0.8008953121292701,-0.9590536259940442,-0.6854681084584354,0.853815362224904,-0.5616017324352375,1.1674947601353316,0,0,0,12
mp-830569,MgTe4,2,orthorhombic,65,Sulfide,0.5505980782280945,-0.77003867647056,0.05062895917697375,0,-1.2947705890665446,-1.2879380393956805,1.8437182979976028,0.08310577622031626,-0.22739904915757964,-0.07800404346399567,-1.895899409477524,1,3,3,14
mp-956457,Ar2Se3Ga3Cd3,4,triclinic,2,Intermetallic,1.4221707387459277,2.390576293019827,-0.8335982496475897,1,0.3813277526695079,0.3099005170922276,-0.09640406375948891,-0.3161760286604326,0.31320815653366224,-0.31580320781526794,-0.15783595096963118,0,5,5,6
mp-755035,AsTiCd2,3,cubic,208,Metal,0.5629168911393787,1.9993970411905235,-0.8335982496475897,1,-1.1996593198518446,-1.1168097222748337,0.7830285638881894,1.0040693104474416,0.31320815653366224,0.29435949854270876,-0.7784637118792216,0,0,0,7
mp-352275,La,1,orthorhombic,20,Ceramic,-0.06141386484008548,3.715766874398084,1.105663760002688,0,0.6084059079196044,0.9515355667914033,-0.7308039363755627,-0.143560750567882,0.31320815653366224,0.5081754232015604,0.28699823234241517,0,3,3,3
mp-314946,W4H4,2,cubic,218,Metal,1.1843843554691929,0.5735770145953086,-0.8335982496475897,1,0.5016435082261036,-0.20079252815829998,0.981068735763048,2.0481302046072343,-0.4977026520032005,-0.2136815046447565,-0.43604839551530966,0,0,0,7
mp-818655,Ga4In3,2,monoclinic,11,Semiconductor,1.6612222974027404,0.6841276727209814,-0.18413217308507338,0,-1.3326962076659061,-1.266595069507575,1.2294581038772776,-1.3937138252381747,-0.22739904915757964,-0.6222276817814865,-1.606986486295473,0,2,2,12
mp-330296,Pb4O2,2,hexagonal,179,Oxide,0.4070339666782091,1.3389277246961198,0.3282906029183797,0,-1.4312552603896393,-1.2640954424035626,0.6672254125376361,-0.6987193823322071,-1.0383098576944425,-0.8572367167626009,0.8067357661090674,0,1,1,9
mp-172663,Ni2OsHf3,3,monoclinic,8,Sulfide,0.7105428815410929,-0.48374081824766396,-0.5420336623712062,0,-1.1619714794255196,-1.1339225539869184,0.9021883283213672,-0.007212116761442817,-0.22739904915757964,-0.45691251659963394,-0.5277667838270718,1,2,2,14
mp-540502,Re3Ga3,2,trigonal,146,Silicate,-1.1903498329369109,-0.7303538248357032,0.9888790343088779,0,-0.03573516283695213,-0.6149615113923499,1.3200866571081453,-0.6369963434991132,-0.22739904915757964,-0.5130416085035541,0.2686545546800628,1,6,6,13
mp-676971,Ge4Pd4Re2,3,tetragonal,123,Metal,-1.047385014988115,-0.5347641989210514,-0.8335982496475897,1,-0.02646181408851886,-0.42018287628738576,0.7444275134380047,2.0826532602257446,-0.7680062548488215,-0.3109056403038206,0.5239374021478008,1,4,4,7
mp-377735,K2Ce,2,orthorhombic,57,Metal,0.9459986785913685,-0.0627979276922178,-0.8335982496475897,1,0.4057000154057746,-0.06696633858963749,0.7595322723098161,1.4343869936114977,-0.22739904915757964,0.29907897269010336,1.4166630483822855,0,3,3,7
mp-813486,Br4Mg4,2,trigonal,146,Ceramic,-1.4496441976749688,-0.43696938596372553,2.055830643878859,0,0.25150087019144207,-0.10676809324583462,0.47086354720408985,-0.8385551934738494,0.31320815653366224,-0.46369490554730486,1.2806141057198384,1,6,6,3
mp-868878,N4Na2,2,cubic,203,Ceramic,-0.973205784808814,-0.7147633474077236,2.3326978337039805,0,3.2369247217543595,5.455479050205694,-1.875408997550594,-1.1129960497543294,-0.22739904915757964,-0.5782386208604872,1.9807311364996227,1,0,0,3
mp-579269,Nb3Mg,2,cubic,218,Intermetallic,1.205226455151528,1.4593995957305068,-0.8335982496475897,1,-0.8121997868884598,0.08089621856309427,-2.917637359705572,0.6476797867896896,-0.7680062548488215,-0.3147791709719653,0.7578192923427942,0,0,0,6
mp-487554,LiLa2Mg2,3,cubic,202,Oxide,-1.5595146912080442,-0.5319295666614187,1.3912699429069384,0,-1.5189954062402,-1.2469826106914779,-0.8046494241933065,0.19155699134513104,-0.4977026520032005,-0.21142565536675656,1.4288921668238537,1,0,0,9
mp-925227,SbLa2,2,cubic,213,Alloy,1.1638086084984534,0.2617674660357189,-0.8335982496475897,1,0.24210863235649058,0.8657791292229787,-1.0496821792249116,-1.4163804779169944,-0.22739904915757964,-0.7354653790916162,0.24113903818653412,0,0,0,0
mp-55216,Co2Pt4Zr4,3,orthorhombic,51,Metal,-0.2693021562402441,-0.6141339021907651,-0.8335982496475897,1,0.705538291605117,-0.03581713929348353,0.9995301077174837,1.0609103010112506,-0.7680062548488215,-0.004124979609496778,-0.43451975571011364,1,3,3,7
mp-947926,F4Sc2He2,3,monoclinic,15,Metal,0.5610524221582114,0.4630263564696358,-0.8335982496475897,1,0.46585789318407245,0.1883801840356263,0.2929630538249794,0.5092388465821289,-0.22739904915757964,-0.3338203198119255,1.3341164989016996,0,2,2,7
mp-250848,Zr,1,hexagonal,171,Halide,-1.9230195543577768,-0.8083062119756006,0.047053916553693884,0,-1.2075059995620572,-1.0104794308503073,-0.2340252001471034,0.41717736493276836,-0.22739904915757964,0.6580113068245053,-0.7417763565545168,1,1,1,5
mp-80231,Pd3Nb4Ga4,3,orthorhombic,46,Alloy,0.8803427351831186,1.7145164990974437,-0.8335982496475897,1,-0.4600503126210329,-0.04216234655751489,-1.2259043660627098,1.0943872034292,0.853815362224904,2.2832765060551226,0.3970602983165298,0,3,3,0
mp-905928,S3Ir,2,cubic,213,Nitride,1.016315794452537,-0.39161526980960343,-0.0327887020328907,0,1.6750787921624661,0.4644928395249929,1.0549142235807922,-0.10868897721585134,-1.0383098576944425,-0.6914021126022616,0.17693616636830062,1,0,0,8
mp-997999,Sc2Ru4,2,orthorhombic,30,Phosphide,0.777330823973623,0.217830666011413,-0.764877985888987,0,-1.6943568088548033,-1.4354160385324104,0.197299580970174,0.026962221123547323,-0.22739904915757964,0.12819838988160623,0.11273329455006713,0,3,3,11
mp-94279,Ag3W,2,hexagonal,180,Metal,0.818948435160394,-0.030199656706442552,-0.8335982496475897,1,0.24436752500033967,0.5264066801012992,-0.4824145682613328,-0.2384119740854047,-0.4977026520032005,-0.4266514858243582,-1.3165449233082263,0,1,1,7
mp-375120,Cl4CuNb4,3,hexagonal,187,Oxide,-1.6510068476410416,-0.7360230893549684,1.5569135844522406,0,-0.3296289847103753,-0.5476638585920168,0.4087662051755318,-0.9246884736533648,0.31320815653366224,-0.3783288197114116,0.8632954389013207,1,1,1,9
mp-169621,Os3YGe2,3,cubic,206,Carbide,0.12310197611758256,0.1795631305063725,-0.4566298663706307,0,2.5069457305315366,2.7330005759202205,-0.494162714050519,-0.21504788593954421,-0.4977026520032005,-0.5887906526806055,0.8464804010441643,0,0,0,2
mp-59336,He2Cr,2,monoclinic,6,Ceramic,-1.8783388869876596,-0.33775725687658337,1.1886841942544104,0,0.24638863947115225,0.6750383532860346,-0.912061042837298,0.6135054489046998,0.31320815653366224,0.0669639548748441,1.5786988677330653,1,2,2,3
mp-473149,Al4AgV2,3,monoclinic,4,Semiconductor,1.330412229601335,0.3127908467091062,-0.6425320827811858,0,-0.9148010685538177,-0.9947125521942294,0.9542158311020503,-0.3716221482901613,-1.0383098576944425,-0.767165997892984,-0.2954135334372744,0,2,2,12
mp-991130,Hf3Mn3,2,hexagonal,178,Sulfide,0.524362336135954,0.07184710464033225,-0.7767947946332533,0,-0.8264664772706649,-0.4888264821437255,-1.1050662950882195,-1.2371395628875579,-1.0383098576944425,-0.872805045003535,-0.9328563322040212,0,1,1,14
mp-827066,CdIn3Zn4,3,tetragonal,128,Sulfide,1.2921240273095056,2.5748273898959484,-0.6588183880650165,0,-1.2681394336864287,-0.9889441819542008,-0.7106642578798142,-1.3462882134794134,-0.7680062548488215,-0.7941026192059442,-1.7185771920747837,0,4,4,14
mp-599382,As3WLi2,3,monoclinic,3,Ceramic,-2.2004924916622164,-0.0939788825481768,2.755744544125436,0,1.1701568417189268,1.8858192666680273,-0.9305224147917339,-0.7932218881162099,-1.0383098576944425,-0.8146724027540228,1.529782393966792,0,2,2,3
mp-617045,MgCa2,2,orthorhombic,71,Chalcogenide,0.9711690098371276,0.3468064338246978,1.1163888878725277,0,-1.3104639484869702,-1.1666099853470802,0.5061079845716493,1.273628118458637,0.31320815653366224,0.9286835379571585,0.05464498195261778,0,3,3,4
mp-903010,CLi4AlCa4,4,hexagonal,193,Metal,0.2554126856025649,2.2148290929226038,-0.8335982496475897,1,1.2194958126240525,1.691809747595067,-1.232617592227959,2.051617381942437,-0.7680062548488215,-0.3285517244587019,-0.1410209131124748,0,1,1,7
mp-293922,Ir3,1,orthorhombic,26,Alloy,1.0630606953375181,-0.02311307605736096,-0.8335982496475897,1,-0.20752989285600404,-0.4963253634557626,0.7830285638881894,0.8903873293198221,0.31320815653366224,0.6642445745663473,0.10967601493967506,0,3,3,0
mp-279695,Mg4Ce2Sr,3,cubic,216,Sulfide,-0.35333643674857207,-0.5900395279838878,-0.7342915101120366,0,-0.32356564129793824,-0.5163223802878616,0.5094645976542737,0.5074952579145271,-0.22739904915757964,0.05201895340809428,-0.1746509888267876,1,0,0,14
mp-512076,Ru4,1,cubic,202,Intermetallic,1.0630606953375181,-0.1209078890146868,-0.8335982496475897,1,-0.15664536382613947,-0.20483038732631986,0.01772078104975133,0.9890744479060681,-0.4977026520032005,0.0752007729622781,-0.7815209914896137,1,0,0,6
mp-396308,Mg4NeO4,3,hexagonal,184,Oxide,-1.1883521875999457,-0.506417876324725,0.4323640659516392,0,-0.19326320247379916,-0.03331751218947097,-0.3699680299934047,-0.12996075896058992,-0.4977026520032005,-0.5346947933496196,2.326203732473927,1,1,1,9
mp-320500,N4,1,triclinic,1,Halide,-1.6098553536995626,-0.29382045685227753,3.5343093820841713,0,-0.5393493333287889,-0.35519257158306416,-0.3364018991671574,-0.15716074217517378,-0.7680062548488215,-0.6197640569120918,-1.0704339146716646,1,5,5,5
mp-223635,Ar3Cr3Ir2N3,4,hexagonal,189,Intermetallic,0.3427763750058346,-0.28815119233301223,-0.8335982496475897,1,0.3877477633415001,0.26798369334802,-0.029271802106994326,-0.23980684501948607,-1.0383098576944425,-0.7407636566721818,-2.071692987075068,1,1,1,6
mp-15658,Zn3Ir2FeH4,4,tetragonal,111,Oxide,-1.0831428665197886,-0.7119287151480911,0.2766510983598922,0,0.5316035580287339,0.020905168066797264,0.8165946947144368,-0.5606271598581665,-0.4977026520032005,-0.44083959049388427,1.2378121911743494,1,4,4,9
mp-749384,Be2Te4,2,cubic,227,Semiconductor,1.4226368559912197,0.17814581437655613,-0.5070776900546915,0,-0.848342069190046,-0.8660778958415926,0.5598137938936446,-0.29490424691569406,-0.4977026520032005,-0.19314140332402002,-0.6699302857103031,0,0,0,12
mp-222064,OsMn3Te2,3,hexagonal,193,Intermetallic,0.10199352372365227,0.5764116468549413,-0.8335982496475897,1,0.22570193841695485,0.423729689828791,-0.5562600560790766,3.203083338026484,0.31320815653366224,2.9243680933035727,-0.0982189985669858,0,1,1,6
mp-752227,KSe4,2,cubic,216,Semiconductor,0.7354468600752566,-0.7912984184178048,-0.11620636324275516,0,-0.4682536595908008,0.165114424067511,-1.786458750861039,-0.27572477157207737,-0.4977026520032005,-0.37157611299108273,0.06993138000457813,1,0,0,12
mp-50027,Mg4Mn3,2,hexagonal,179,Semiconductor,0.6329676542889516,-0.23145854714035957,-0.35255640333737115,0,-0.591660531396874,-0.9591409357140532,1.7413415989775487,-1.1482165408398803,3.0162441849898713,0.45128943450041653,0.17082160714751649,1,1,1,12
mp-741511,Sn4PdCaCl4,4,orthorhombic,58,Metal,0.3437086094964183,0.32412937574763684,-0.8335982496475897,1,-0.4695614395425029,-0.15945254143809529,-0.8667467662218641,1.0222026325904972,-0.22739904915757964,0.9710549174880133,-0.8441952235026512,0,3,3,7
mp-401052,Be2Mn,2,monoclinic,3,Halide,-1.5410697659300674,-0.7884637861581721,1.728912857327818,0,-0.14083311531919576,-0.5911189144002318,1.143864470270347,-0.4232323728511664,0.853815362224904,0.4245605887788512,0.0011425887707565304,1,2,2,5
mp-175605,CuIn,2,hexagonal,194,Metal,-0.36771948317472003,0.44743587904165644,-0.8335982496475897,1,-0.2836189082277642,-0.5174760543358674,0.5933799247198919,1.5571356358106445,-0.4977026520032005,0.022796800589792224,-0.31375721109962684,0,1,1,7
mp-757618,Sr4Co4,2,hexagonal,193,Oxide,-1.864155605095208,-0.747361618393499,0.8752721242802052,0,0.6839004778587725,0.9924909954956058,-0.5075891663810184,0.04300323686548112,-0.22739904915757964,-0.11779306921608702,0.9488992679922987,1,1,1,9
mp-902923,V2Ce3SiRh2,4,tetragonal,130,Oxide,-1.5458641147387835,-0.6453148570467241,0.5682156856362756,0,0.41877781492279614,1.403775793609641,-1.722683102291169,-0.23910940955244522,-0.4977026520032005,-0.5313110194326195,1.2072393950704285,1,4,4,9
mp-497831,O2,1,cubic,216,Phosphide,-0.5515694423533997,-0.7544481990425805,-0.07767534830296063,0,-0.31631340702031735,-0.6201530446083755,0.7310010611075054,-0.581898941602905,-0.7680062548488215,-0.622940055237697,-2.071692987075068,1,0,0,11
mp-387434,GaN3Ce4,3,orthorhombic,73,Carbide,0.30641922987307146,1.0767242406801012,-0.42485170971925373,0,0.1531795956407461,0.6542722204219319,-0.8365372484782416,-0.876914144161083,-0.7680062548488215,-0.6723164404212882,1.2102966746808206,0,3,3,2
mp-865189,Zn2,1,orthorhombic,41,Sulfide,1.071983511175962,0.4431839306522074,-0.6723241046418515,0,-0.5046337200654235,-0.7676310437451054,0.9978518011761716,-0.9839704883518166,0.31320815653366224,-0.3589463252570172,-0.8197369866195146,0,3,3,14
mp-304240,K4Ca2,2,monoclinic,7,Intermetallic,0.5508644309396898,-0.7998023151967026,-0.8335982496475897,1,-1.3102261703139333,-1.0750851775386272,-0.15850140578804697,0.13366984758076061,-0.7680062548488215,-0.5035136135267385,0.3298001468879042,1,2,2,6
mp-29984,Fe2N2Ta3,3,cubic,212,Metal,0.21153107636723364,-0.28956850846282856,-0.8335982496475897,1,1.5035218403164508,2.0592549318848854,-1.2443657380171456,1.1170538561080203,-0.7680062548488215,-0.37273371985742487,1.013102139810532,1,0,0,7
mp-911918,B,1,triclinic,1,Metal,1.0630606953375181,0.6968835178893282,-0.8335982496475897,1,-0.5016614929024642,-0.49344117833574835,0.2711450687879183,0.9929103429747919,-0.7680062548488215,-0.1541241154828233,1.3188301008497392,0,5,5,7
mp-321335,Ni3O3,2,cubic,220,Chalcogenide,-0.012404965906543863,-0.19177369550550263,-0.6882131829675401,0,-0.8868621332219995,-0.9422203830099696,0.8233079208796855,-0.28339656170952415,1.9350297736073876,0.7899191251328187,-0.00038605103443950544,1,0,0,4
mp-616533,Ti4Pd4,2,hexagonal,179,Metal,-0.40334415835059606,-0.007522598629381418,-0.8335982496475897,1,0.13808068165291235,0.4348818722928462,-0.5612949757030141,0.461464517089847,0.31320815653366224,0.4498053231333113,0.45361997110878305,0,1,1,7
mp-834288,Ga2Zn2,2,tetragonal,75,Ceramic,-0.15790013461549526,1.032787440655795,-0.040733241195734946,0,0.6755782418024864,0.9515355667914033,-1.019472661481289,0.19190570907865148,0.31320815653366224,0.2113976731215258,0.7394756146804418,0,4,4,3
mp-897074,Rh2Nb3,2,cubic,220,Oxide,0.013098306228709417,3.418130487136657,0.7755681577865102,0,2.03186494080411,2.1705844775174366,-0.584791267281387,0.34429535862702443,0.853815362224904,1.5023964691390306,1.8064661987072745,0,0,0,9
mp-387573,Mn,1,tetragonal,112,Ceramic,-0.9459712200481913,-0.7317711409655194,1.7436102547790804,0,-1.173860388077357,-1.0820072218266614,0.2442921641269206,0.29896205326938485,-1.0383098576944425,-0.5601621444091455,0.6018980322127986,1,4,4,3
mp-142181,TeFe3Si,3,cubic,220,Oxide,-1.336377707069053,-0.7941330506774374,2.131700992884021,0,0.053074984792274064,-0.48190443785569126,1.3368697225212691,-0.4975092500909913,-0.7680062548488215,-0.7105323081242481,1.7865938812397262,1,0,0,9
mp-482613,ClS3V2,3,hexagonal,191,Oxide,-0.9195357134223542,-0.7771252571196416,2.63975427234791,0,0.5411146849502041,0.26586862426000957,0.08317473616093375,0.3041928192721896,0.853815362224904,1.1088249756963924,0.48725004682309586,1,1,1,9
