date,commodity,open,high,low,close,volume,daily_return,return_5d,return_21d,volatility_5d_ann,volatility_21d_ann,volatility_63d_ann,sma_21,sma_63,bollinger_upper,bollinger_lower,bollinger_z,rsi_14,macd,macd_signal,momentum_10d,momentum_21d,term_spread,predicted_close
2019-11-11,Copper,3.3946,3.3993,3.3596,3.3905,1855,0.007876,0.045991,0.055423,0.180526,0.190378,0.228119,3.223614,3.289957,3.361329,3.085899,0.779974,76.862302,0.024048,0.001294,0.068143,0.056988,3.214992,3.38909989011036
2019-11-12,Copper,3.4126,3.4331,3.3894,3.4111,1540,0.006057,0.050844,0.070437,0.169965,0.185907,0.228013,3.234662,3.287076,3.39305,3.076274,1.000466,80.566711,0.033084,0.007652,0.051737,0.072977,0.726453,3.4159244991843147
2019-11-13,Copper,3.4151,3.4315,3.4022,3.4196,3183,0.002489,0.050469,0.072517,0.171,0.185632,0.227483,3.246052,3.284846,3.421533,3.070572,1.121258,79.972407,0.040465,0.014215,0.047094,0.075211,6.625895,3.420779424019065
2019-11-14,Copper,3.4764,3.4989,3.4441,3.477,1962,0.016646,0.062114,0.0864,0.169124,0.19113,0.22913,3.259757,3.28413,3.459821,3.059694,1.622497,79.842629,0.050366,0.021445,0.059964,0.090242,0.001394,3.4772238929248975
2019-11-15,Copper,3.4412,3.4498,3.4245,3.4363,2790,-0.011775,0.021294,0.06747,0.164585,0.198444,0.229989,3.270433,3.282462,3.483332,3.057535,1.32729,80.626315,0.054302,0.028016,0.056478,0.069799,-1.88345,3.442223953775124
2019-11-18,Copper,3.3391,3.3677,3.3257,3.3394,2108,-0.028604,-0.015186,0.047967,0.278449,0.223599,0.236216,3.277881,3.279752,3.488867,3.066895,0.530484,60.544218,0.049037,0.032221,0.031284,0.049136,-4.3319,3.3454603239220684
2019-11-19,Copper,3.2382,3.2552,3.2262,3.2318,3932,-0.032752,-0.053996,0.036842,0.330109,0.241216,0.238264,3.283448,3.273857,3.482187,3.084708,-0.401783,46.856509,0.03577,0.03293,-0.003146,0.037529,0.06255,3.2406914496835886
2019-11-20,Copper,3.1604,3.1814,3.1485,3.1552,4972,-0.023987,-0.080472,0.000856,0.316186,0.25384,0.242384,3.283576,3.266908,3.481963,3.08519,-1.146559,39.625145,0.018857,0.030116,-0.029557,0.000856,-1.322616,3.16335958359864
2019-11-21,Copper,3.2073,3.2324,3.2036,3.2112,4262,0.017593,-0.079525,0.023346,0.322371,0.260204,0.243667,3.287105,3.261792,3.477004,3.097206,-0.553009,46.720532,0.009859,0.026064,-0.01726,0.023621,-6.069073,3.2144328621020137
2019-11-22,Copper,3.1508,3.1799,3.1295,3.1463,4353,-0.020418,-0.088168,-0.003997,0.321232,0.269577,0.245903,3.286505,3.256249,3.478176,3.094833,-1.255232,43.265845,-0.002481,0.020355,-0.064687,-0.003989,-10.932731,3.1517152551643766
2019-11-25,Copper,3.1268,3.1409,3.1023,3.1185,809,-0.008875,-0.068439,-0.03175,0.30909,0.261875,0.237004,3.281714,3.252163,3.48513,3.078299,-1.520213,41.247342,-0.014338,0.013417,-0.080224,-0.031251,-7.544513,3.1226462329836133
2019-11-26,Copper,3.0915,3.1048,3.0654,3.0967,4646,-0.007015,-0.042702,-0.024719,0.259034,0.258749,0.236904,3.278024,3.247449,3.492162,3.063886,-1.709663,39.233983,-0.025203,0.005693,-0.09217,-0.024416,-5.836746,3.0886575409853245
2019-11-27,Copper,3.1871,3.2097,3.1578,3.1893,597,0.029464,0.01075,-0.01679,0.327204,0.268782,0.23859,3.275452,3.245694,3.492617,3.058288,-0.639277,45.071132,-0.026042,-0.000654,-0.067347,-0.01665,-3.966578,3.186250394302872
2019-11-28,Copper,3.2304,3.256,3.2201,3.2294,1367,0.012495,0.005652,-0.011208,0.313772,0.271482,0.238589,3.273719,3.243916,3.491786,3.055652,-0.166125,40.888768,-0.023203,-0.005164,-0.071211,-0.011146,11.635282,3.231319467869666
2019-11-29,Copper,3.274,3.3017,3.2602,3.2729,1879,0.01338,0.039449,-0.002258,0.253499,0.275287,0.240207,3.273367,3.242827,3.491413,3.05532,0.347394,42.211921,-0.017245,-0.00758,-0.047551,-0.002256,0.909272,3.275199310196609
2019-12-02,Copper,3.3237,3.3367,3.2938,3.3212,1823,0.01465,0.062974,0.020871,0.20606,0.27807,0.238194,3.276633,3.243624,3.495427,3.057839,0.89106,44.257059,-0.008527,-0.00777,-0.00545,0.021091,0.168692,3.317271132400211
2019-12-03,Copper,3.2638,3.2765,3.2386,3.2561,3612,-0.019796,0.050193,0.005543,0.286833,0.286796,0.241322,3.27749,3.243654,3.495791,3.05919,0.142952,40.25974,-0.006793,-0.007574,0.007519,0.005559,2.620418,3.260273899149136
2019-12-04,Copper,3.1673,3.1947,3.1596,3.1638,1049,-0.028756,-0.008028,-0.024417,0.332578,0.303832,0.244293,3.273767,3.241132,3.497217,3.050316,-0.888469,32.086479,-0.01272,-0.008603,0.002726,-0.024121,-5.394015,3.1728064993576615
2019-12-05,Copper,3.1903,3.203,3.1613,3.1886,1191,0.007808,-0.012714,-0.019473,0.321541,0.305137,0.24484,3.270781,3.238902,3.497149,3.044413,-0.581201,35.570313,-0.01524,-0.009931,-0.007038,-0.019285,-1.020568,3.184681543834361
2019-12-06,Copper,3.2077,3.2247,3.1966,3.2113,2130,0.007094,-0.019001,-0.01738,0.304578,0.305735,0.244794,3.2681,3.237483,3.495955,3.040245,-0.303564,41.831399,-0.01523,-0.010991,0.020659,-0.01723,-4.648883,3.2095972529353944
2019-12-09,Copper,3.1818,3.1989,3.1696,3.1828,8510,-0.008915,-0.042565,-0.05534,0.256855,0.286687,0.244151,3.259476,3.235005,3.485806,3.033147,-0.610374,46.524823,-0.017322,-0.012257,0.020619,-0.053836,0.963532,3.1827542336405665
2019-12-10,Copper,3.1948,3.2106,3.1771,3.1961,3079,0.00417,-0.018599,-0.059046,0.24668,0.285258,0.24384,3.250219,3.233184,3.469844,3.030594,-0.435723,53.186847,-0.017703,-0.013346,0.032099,-0.057337,-3.981369,3.196146938760317
2019-12-11,Copper,3.2011,3.2112,3.1977,3.201,866,0.001532,0.011689,-0.063572,0.107422,0.283913,0.243815,3.240214,3.23161,3.447874,3.032555,-0.361104,49.136471,-0.017409,-0.014159,0.003669,-0.061593,-1.508742,3.203243966758402
2019-12-12,Copper,3.2433,3.2782,3.2315,3.252,1112,0.015807,0.019688,-0.050253,0.142398,0.290837,0.245478,3.232233,3.230449,3.423144,3.041322,0.256671,59.16421,-0.012911,-0.013909,0.006998,-0.049012,2.466993,3.2510981206202243
2019-12-13,Copper,3.1916,3.2203,3.1552,3.1859,1305,-0.020535,-0.007941,-0.087435,0.218549,0.288681,0.244357,3.218371,3.227049,3.373572,3.063171,-0.50629,55.479675,-0.014513,-0.01403,-0.026582,-0.083722,-3.979012,3.1871273644154727
2019-12-16,Copper,3.1698,3.2022,3.1544,3.177,2211,-0.002797,-0.001824,-0.078458,0.209768,0.287371,0.240637,3.206024,3.224684,3.325567,3.086481,-0.592243,56.668328,-0.016313,-0.014487,-0.043418,-0.075459,-8.223929,3.1739559444661474
2019-12-17,Copper,3.2741,3.3039,3.2646,3.2726,423,0.029647,0.023653,-0.020206,0.302117,0.294612,0.247625,3.202843,3.224283,3.310438,3.095248,0.602418,56.88316,-0.009911,-0.013572,0.005067,-0.020004,-8.943083,3.278409324142671
2019-12-18,Copper,3.3432,3.3754,3.3332,3.3421,2379,0.021015,0.043136,0.03356,0.320239,0.280024,0.24784,3.208095,3.226019,3.331268,3.084922,1.423192,58.881009,0.000761,-0.010705,0.056356,0.03413,0.197472,3.349148444077196
2019-12-19,Copper,3.2646,3.2915,3.2356,3.2698,942,-0.021871,0.005459,0.035677,0.374187,0.277674,0.24915,3.213552,3.227521,3.337037,3.090068,0.518868,49.76632,0.003347,-0.007895,0.025466,0.036321,1.422971,3.2624524828799895
2019-12-20,Copper,3.1914,3.201,3.1714,3.1893,2982,-0.024927,0.001067,-0.006843,0.391096,0.285951,0.254264,3.21251,3.227684,3.336447,3.088572,-0.471577,40.517613,-0.001087,-0.006533,-0.006851,-0.00682,1.396208,3.186310447251217
2019-12-23,Copper,3.1867,3.193,3.1788,3.1833,2557,-0.001883,0.001981,0.011691,0.390706,0.276597,0.254189,3.214271,3.22757,3.335273,3.09327,-0.543499,44.280327,-0.005027,-0.006232,0.000157,0.01176,3.833782,3.1867598636742196
2019-12-24,Copper,3.1833,3.2099,3.1727,3.1884,1248,0.001601,-0.026066,0.022167,0.298205,0.274468,0.253685,3.2176,3.227129,3.331153,3.104047,-0.474666,52.239621,-0.00765,-0.006515,-0.002409,0.022415,-9.167209,3.1893839842198988
2019-12-25,Copper,3.2047,3.2387,3.1982,3.2141,1362,0.008028,-0.039052,0.03721,0.233474,0.273841,0.254147,3.22319,3.227238,3.322397,3.123984,-0.161068,52.31776,-0.007567,-0.006726,0.004092,0.037911,-6.949602,3.213221581646976
2019-12-26,Copper,3.2163,3.248,3.202,3.2234,1463,0.002889,-0.014292,0.010635,0.203823,0.254791,0.252847,3.224814,3.228146,3.3228,3.126828,-0.058452,51.127259,-0.006675,-0.006716,-0.008795,0.010692,-3.092559,3.2210475987975284
2019-12-27,Copper,3.2852,3.3076,3.2512,3.277,3280,0.016492,0.027127,0.014632,0.113286,0.257522,0.253625,3.227081,3.230508,3.32768,3.126482,0.578246,58.383766,-0.001623,-0.005697,0.028595,0.01474,3.908134,3.28313941021605
2019-12-30,Copper,3.2134,3.2348,3.2045,3.2109,1274,-0.020377,0.008633,-0.019125,0.217031,0.263064,0.256388,3.224129,3.232271,3.322698,3.125559,-0.271594,51.204035,-0.00292,-0.005142,0.01067,-0.018943,4.916666,3.21777475406122
2019-12-31,Copper,3.2721,3.2815,3.2446,3.2623,878,0.015881,0.022913,-0.017894,0.239069,0.264015,0.245332,3.221324,3.232821,3.311267,3.131381,0.374212,54.636212,0.000197,-0.004074,-0.003147,-0.017735,4.157979,3.2657634598665473
2020-01-01,Copper,3.2462,3.2781,3.2213,3.2413,3133,-0.006458,0.008427,-0.004556,0.247874,0.255873,0.245682,3.220619,3.232983,3.309645,3.131593,0.105573,49.152274,0.000962,-0.003067,-0.030161,-0.004545,-2.491414,3.2453616257866993
2020-01-02,Copper,3.1482,3.179,3.1164,3.1462,732,-0.029779,-0.024241,-0.005578,0.332076,0.257331,0.252284,3.219781,3.231238,3.311349,3.128213,-1.069964,46.99288,-0.006036,-0.003661,-0.0378,-0.005563,-0.144784,3.1477727945502925
2020-01-03,Copper,3.2154,3.23,3.2013,3.2224,1204,0.023931,-0.016802,0.010544,0.364783,0.269479,0.255251,3.22139,3.231465,3.311838,3.130943,-0.114125,53.120704,-0.005371,-0.004003,0.010378,0.0106,5.110266,3.217077727811
2020-01-06,Copper,3.3271,3.3583,3.2977,3.3358,1221,0.034586,0.038161,0.038037,0.409238,0.293693,0.261614,3.227319,3.234416,3.330424,3.124214,1.270414,54.240472,0.004257,-0.002351,0.047906,0.038769,6.620877,3.328625487869091
2020-01-07,Copper,3.4045,3.432,3.3648,3.395,515,0.017591,0.039871,0.064542,0.411583,0.295841,0.260786,3.237424,3.23727,3.361636,3.113211,1.91694,53.599129,0.016474,0.001414,0.064797,0.066671,1.313096,3.398685468437754
2020-01-08,Copper,3.2985,3.3303,3.2591,3.2892,615,-0.031659,0.01467,0.028713,0.497231,0.319276,0.268722,3.241857,3.238563,3.36652,3.117194,0.614145,51.262363,0.017419,0.004615,0.023366,0.029129,-3.935886,3.2953906620747158
2020-01-09,Copper,3.329,3.3591,3.3086,3.3383,4600,0.014817,0.059266,0.041998,0.404544,0.322661,0.269564,3.248395,3.24109,3.378348,3.118443,1.170691,60.108548,0.021877,0.008068,0.035646,0.042893,-7.108998,3.3363310586146655
2020-01-10,Copper,3.3076,3.3359,3.2821,3.3018,3306,-0.010994,0.024341,0.015198,0.414708,0.321566,0.27059,3.250767,3.243017,3.382797,3.118737,0.708108,57.71987,0.022209,0.010896,0.007568,0.015314,0.708223,3.3093755757790824
2020-01-13,Copper,3.2895,3.3053,3.2802,3.2964,1565,-0.001637,-0.011882,0.034096,0.320122,0.312355,0.270589,3.256029,3.244719,3.385992,3.126065,0.622727,57.033082,0.021785,0.013074,0.026628,0.034684,-4.673902,3.2932620256430227
2020-01-14,Copper,3.3133,3.3407,3.3005,3.307,2657,0.00321,-0.026262,0.040104,0.276984,0.311977,0.270311,3.262219,3.246225,3.388711,3.135728,0.730021,56.171117,0.02205,0.014869,0.013702,0.040919,-1.926951,3.316849697386578
2020-01-15,Copper,3.3506,3.3897,3.3311,3.3585,10647,0.015453,0.02085,0.02591,0.178413,0.299709,0.27124,3.26631,3.249011,3.399585,3.133034,1.302922,58.497924,0.026115,0.017118,0.036158,0.026248,-9.055934,3.357614963499182
2020-01-16,Copper,3.4063,3.4179,3.3731,3.4144,3406,0.016507,0.02254,0.021402,0.185047,0.296349,0.269109,3.269752,3.253765,3.414493,3.125012,1.894452,58.617662,0.033462,0.020387,0.085246,0.021633,2.752814,3.400514145304548
2020-01-17,Copper,3.4381,3.4635,3.4155,3.4458,2818,0.009154,0.042688,0.052427,0.123886,0.285443,0.268716,3.278133,3.258421,3.442003,3.114263,2.149798,65.403279,0.041341,0.024578,0.069327,0.053826,-8.199759,3.4408125123954916
2020-01-20,Copper,3.4906,3.509,3.4833,3.4891,7922,0.012488,0.056813,0.089842,0.085413,0.269108,0.269306,3.29241,3.264008,3.474948,3.109871,2.487811,65.031813,0.050497,0.029762,0.045956,0.094002,-3.729933,3.494078764908255
2020-01-21,Copper,3.5353,3.5547,3.5153,3.525,767,0.010237,0.063839,0.101962,0.05066,0.268887,0.269649,3.308681,3.269819,3.510292,3.10707,2.679086,68.438841,0.059959,0.035801,0.038292,0.107341,2.866015,3.535003625495336
2020-01-22,Copper,3.5384,3.5758,3.5108,3.5446,2292,0.005545,0.053931,0.105906,0.064513,0.268632,0.267515,3.325643,3.274986,3.543993,3.107293,2.666754,78.711444,0.068252,0.042291,0.077648,0.111717,-5.787312,3.5459345122259127
2020-01-23,Copper,3.5107,3.5441,3.4992,3.517,928,-0.007817,0.029607,0.090061,0.128248,0.272,0.266328,3.340067,3.280427,3.567307,3.112826,2.258471,72.83013,0.071771,0.048187,0.05353,0.094241,5.101292,3.5203211415886546
2020-01-24,Copper,3.6023,3.6347,3.5875,3.6015,6805,0.023742,0.044194,0.110914,0.181976,0.28012,0.267034,3.358071,3.286113,3.605506,3.110637,2.811924,71.55606,0.08045,0.05464,0.090769,0.117299,-11.212718,3.609195143781349
2020-01-27,Copper,3.5906,3.6309,3.5852,3.5955,2687,-0.001667,0.030039,0.092755,0.191588,0.278018,0.2669,3.373238,3.291346,3.638224,3.108252,2.562401,67.803232,0.085854,0.060883,0.090735,0.097193,-6.153206,3.601856950274001
2020-01-28,Copper,3.5873,3.6124,3.5738,3.5842,3954,-0.003148,0.016655,0.109984,0.196477,0.264748,0.266995,3.391014,3.29617,3.660311,3.121717,2.317473,81.476739,0.088209,0.066348,0.083822,0.11626,3.655763,3.595666511898769
2020-01-29,Copper,3.6561,3.6708,3.6253,3.6485,2325,0.017781,0.028891,0.111884,0.222626,0.26579,0.268206,3.409405,3.302454,3.694092,3.124718,2.624987,82.058702,0.094178,0.071914,0.086348,0.118383,-14.152133,3.65454569611421
2020-01-30,Copper,3.6174,3.6444,3.61,3.6144,1889,-0.00939,0.027318,0.108951,0.228871,0.267616,0.268855,3.427171,3.308427,3.714354,3.139989,2.228871,82.467802,0.095061,0.076543,0.058575,0.115108,1.548327,3.628218851585313
2020-01-31,Copper,3.6504,3.6843,3.6201,3.651,2072,0.010075,0.013651,0.148806,0.174126,0.235712,0.269367,3.45121,3.314919,3.723749,3.17867,2.340232,84.588373,0.097589,0.080752,0.059551,0.160448,3.541591,3.6572258413722514
2020-02-03,Copper,3.6424,3.6624,3.6077,3.6407,3573,-0.002825,0.012493,0.12205,0.17615,0.229767,0.269523,3.471129,3.3211,3.734419,3.207838,2.143491,82.568807,0.097636,0.084129,0.04345,0.12981,-1.097651,3.643351018769393
2020-02-04,Copper,3.7236,3.7603,3.7141,3.7193,2020,0.02136,0.037,0.108823,0.209437,0.212841,0.272286,3.48939,3.32827,3.766114,3.212666,2.488536,83.444568,0.10283,0.087869,0.055121,0.114965,-10.540375,3.735107668245271
2020-02-05,Copper,3.8002,3.8318,3.7903,3.8097,1513,0.024015,0.043234,0.115247,0.232329,0.218644,0.270439,3.509138,3.335346,3.815204,3.203073,2.816876,84.439798,0.112939,0.092883,0.07479,0.12215,0.24774,3.8081103597548602
2020-02-06,Copper,3.6745,3.6799,3.638,3.6652,1188,-0.038668,0.013957,0.108239,0.404618,0.234425,0.282081,3.527043,3.339706,3.822891,3.231195,1.877858,65.967977,0.108045,0.095916,0.042138,0.114314,-1.482269,3.6672724143551294
2020-02-07,Copper,3.7148,3.7527,3.6851,3.7245,321,0.01605,0.019932,0.109471,0.413519,0.235103,0.28348,3.545433,3.344681,3.840016,3.250851,2.112555,66.742532,0.10771,0.098275,0.034152,0.115688,-7.922464,3.719315658017598
2020-02-10,Copper,3.6154,3.6317,3.579,3.6099,2039,-0.031253,-0.008496,0.089212,0.485926,0.261672,0.290886,3.560105,3.347702,3.833664,3.286546,1.435553,55.430472,0.097078,0.098035,0.004005,0.093313,-2.214002,3.6114943472971737
2020-02-11,Copper,3.6161,3.6451,3.5743,3.6087,1697,-0.000332,-0.030188,0.090517,0.443639,0.261341,0.289118,3.574976,3.349792,3.820882,3.32907,1.400336,54.198873,0.087546,0.095938,0.006836,0.09474,6.212475,3.6142610221070077
2020-02-12,Copper,3.5911,3.6092,3.5712,3.5849,1137,-0.006617,-0.06082,0.080689,0.357932,0.264065,0.288404,3.58821,3.352151,3.801263,3.375156,1.244996,54.470046,0.077182,0.092186,-0.017432,0.084034,-1.114175,3.5913768613402746
2020-02-13,Copper,3.5781,3.6099,3.5665,3.5798,1217,-0.001424,-0.023576,0.063812,0.271388,0.261171,0.282247,3.598748,3.355967,3.784183,3.413313,1.183526,48.404646,0.067776,0.087304,-0.009573,0.065893,-13.858614,3.5865714457657565
2020-02-14,Copper,3.5687,3.5825,3.5386,3.5591,866,-0.005799,-0.045425,0.041506,0.201361,0.25809,0.274138,3.605638,3.361162,3.772084,3.439192,1.040953,47.380541,0.057982,0.08144,-0.025171,0.042379,-0.721639,3.56418663603025
2020-02-17,Copper,3.496,3.5262,3.4684,3.4945,415,-0.018317,-0.03249,0.014034,0.113356,0.26589,0.27222,3.607957,3.366548,3.766205,3.449709,0.676907,44.004812,0.044495,0.074051,-0.040157,0.014133,-5.702294,3.499821102291848
2020-02-18,Copper,3.4858,3.4901,3.443,3.4767,1450,-0.005107,-0.037264,-0.00356,0.101438,0.263006,0.270588,3.607367,3.370762,3.767558,3.447175,0.562112,37.756556,0.032002,0.065641,-0.065227,-0.003554,0.499129,3.474625183592237
2020-02-19,Copper,3.4599,3.4699,3.4288,3.466,2369,-0.003082,-0.033729,-0.016879,0.106262,0.2604,0.267142,3.604557,3.375837,3.772689,3.436426,0.483144,39.059275,0.020995,0.056712,-0.090217,-0.016738,-3.180891,3.4541163449149885
2020-02-20,Copper,3.5401,3.5719,3.5079,3.5426,1833,0.02186,-0.010446,-0.000564,0.232869,0.271316,0.269337,3.604462,3.382568,3.772738,3.436186,0.865849,42.453356,0.018243,0.049018,-0.03345,-0.000564,-9.726604,3.5402705848871445
2020-02-21,Copper,3.6296,3.6475,3.5955,3.6216,4392,0.022055,0.017408,0.029308,0.283391,0.2801,0.271637,3.609443,3.3909,3.772971,3.445915,1.25682,48.786377,0.02218,0.04365,-0.027628,0.029741,-9.948376,3.6232651844951915
2020-02-24,Copper,3.6818,3.7213,3.6507,3.6883,1437,0.01825,0.053975,0.023815,0.217405,0.275182,0.268012,3.613576,3.398821,3.780612,3.446541,1.560746,48.0,0.030334,0.040987,0.021718,0.024101,-10.628226,3.6835093078035115
2020-02-25,Copper,3.7417,3.7742,3.7176,3.7404,2590,0.014027,0.073109,0.039509,0.165467,0.278519,0.268266,3.620476,3.406932,3.796125,3.444828,1.763591,45.296593,0.040532,0.040896,0.036495,0.0403,-2.887263,3.7413417114629417
2020-02-26,Copper,3.6291,3.6587,3.5978,3.6356,1232,-0.028418,0.047773,0.014239,0.340954,0.297387,0.274228,3.622924,3.412689,3.79788,3.447967,1.170415,47.876614,0.0397,0.040657,0.014143,0.014341,-13.261805,3.630539278338375
2020-02-27,Copper,3.5929,3.6256,3.5706,3.5884,4457,-0.013068,0.012845,-0.01661,0.351541,0.294216,0.274498,3.620062,3.41693,3.795227,3.444896,0.896071,40.064243,0.03483,0.039492,0.002402,-0.016473,-3.957561,3.59542676000984
2020-02-28,Copper,3.5626,3.5756,3.5386,3.554,1811,-0.009633,-0.018842,-0.016852,0.310463,0.294306,0.272076,3.617186,3.421659,3.794709,3.439662,0.692888,45.377873,0.027874,0.037168,-0.001433,-0.016711,-4.230591,3.559879222640891
2020-03-02,Copper,3.5522,3.5636,3.5481,3.5591,969,0.001434,-0.035658,-0.025493,0.252957,0.291794,0.26509,3.61281,3.427933,3.79136,3.434259,0.69447,45.925074,0.022513,0.034237,0.018486,-0.025171,4.791686,3.555290800292344
2020-03-03,Copper,3.5095,3.5208,3.4748,3.5087,1947,-0.014262,-0.063947,-0.03693,0.170009,0.295259,0.26675,3.606524,3.433014,3.790172,3.422876,0.405554,44.001889,0.014036,0.030197,0.009204,-0.036257,-0.986185,3.5024442617209757
2020-03-04,Copper,3.4803,3.5019,3.4626,3.4747,476,-0.009737,-0.045266,-0.068027,0.09851,0.284017,0.267443,3.594876,3.437195,3.779507,3.410245,0.203262,42.087035,0.004522,0.025062,0.00251,-0.065765,-12.188507,3.4818132547130727
2020-03-05,Copper,3.4861,3.5235,3.475,3.4906,3602,0.004565,-0.027633,-0.087477,0.128279,0.268043,0.266718,3.579681,3.442081,3.741123,3.418239,0.266994,44.805096,-0.001715,0.019707,-0.014678,-0.08376,-0.48474,3.4935797628388867
2020-03-06,Copper,3.4859,3.4967,3.456,3.4918,4558,0.000344,-0.017656,-0.048466,0.127712,0.237046,0.26667,3.571424,3.446775,3.732232,3.410616,0.251444,49.773452,-0.006486,0.014468,-0.035841,-0.04731,0.282617,3.480913650024891
2020-03-09,Copper,3.5058,3.5324,3.4729,3.5064,2347,0.004173,-0.014918,-0.060343,0.135653,0.228887,0.266728,3.561038,3.451622,3.707889,3.414187,0.310495,52.505483,-0.008986,0.009777,-0.049318,-0.058558,-3.159922,3.5026206383604617
2020-03-10,Copper,3.5886,3.6167,3.5616,3.5848,270,0.022113,0.021457,-0.006977,0.182744,0.219998,0.268401,3.559843,3.456905,3.705427,3.414259,0.729471,58.994549,-0.004587,0.006904,-0.0416,-0.006953,11.039238,3.587712704120391
2020-03-11,Copper,3.5624,3.6003,3.5581,3.5648,556,-0.005595,0.0256,-0.01224,0.164126,0.220752,0.265047,3.557752,3.462919,3.701641,3.413864,0.591117,51.838357,-0.002685,0.004987,-0.019474,-0.012165,4.484236,3.5714673594928446
2020-03-12,Copper,3.5893,3.6073,3.5708,3.5851,3358,0.005678,0.026713,5.6e-05,0.16408,0.220626,0.264994,3.557762,3.469397,3.701658,3.413866,0.684344,46.65199,0.000456,0.004081,-0.00092,5.6e-05,-2.470947,3.586763455524422
2020-03-13,Copper,3.5608,3.5847,3.53,3.5581,2429,-0.00756,0.018809,-0.00608,0.187212,0.222145,0.259561,3.556729,3.473929,3.700271,3.413186,0.502423,37.119114,0.000758,0.003416,0.001154,-0.006062,-12.670772,3.5552747218481606
2020-03-16,Copper,3.5262,3.5321,3.4984,3.5265,2994,-0.008921,0.005716,-0.009202,0.207391,0.22338,0.257227,3.555176,3.476856,3.699315,3.411037,0.297629,27.943906,-0.001536,0.002426,-0.00916,-0.00916,1.059581,3.515089672406691
2020-03-17,Copper,3.5414,3.5531,3.4985,3.5327,3898,0.001757,-0.01464,0.010872,0.100554,0.213752,0.253051,3.556995,3.481029,3.698864,3.415126,0.313515,36.681336,-0.00282,0.001376,0.00684,0.010931,4.199217,3.528787281202487
2020-03-18,Copper,3.44,3.4486,3.4254,3.4394,1756,-0.026765,-0.035811,-0.010787,0.199534,0.233214,0.253848,3.555219,3.484998,3.702154,3.408284,-0.283869,32.770583,-0.011237,-0.001146,-0.010159,-0.010729,-3.613956,3.4373420355864113
2020-03-19,Copper,3.4517,3.4703,3.4435,3.4542,2270,0.004294,-0.037195,-0.00341,0.194088,0.23359,0.253844,3.554657,3.489298,3.703107,3.406207,-0.225013,37.911822,-0.016523,-0.004222,-0.010428,-0.003405,-3.379176,3.4549277307766384
2020-03-20,Copper,3.427,3.4595,3.415,3.4299,12670,-0.00706,-0.036696,-0.03233,0.194101,0.220343,0.254392,3.54929,3.493132,3.707405,3.391176,-0.417732,35.046296,-0.022414,-0.00786,-0.017727,-0.031813,-11.420652,3.4320483189248994
2020-03-23,Copper,3.4652,3.4784,3.4377,3.4576,773,0.008044,-0.019731,-0.046341,0.220905,0.20634,0.254394,3.541481,3.496997,3.700791,3.382171,-0.267677,43.757635,-0.024565,-0.011201,-0.013917,-0.045284,0.863755,3.460433376159849
2020-03-24,Copper,3.4899,3.5241,3.4548,3.4814,1776,0.00686,-0.014628,-0.057731,0.231902,0.195605,0.254627,3.531629,3.501092,3.677858,3.3854,-0.137732,50.839389,-0.024072,-0.013775,-0.028844,-0.056096,-2.864693,3.48790473139755
2020-03-25,Copper,3.5867,3.607,3.5778,3.5843,1000,0.029129,0.041266,-0.042629,0.208182,0.217675,0.258926,3.524195,3.50597,3.638163,3.410228,0.557808,59.637935,-0.015202,-0.014061,0.00547,-0.041734,-3.173564,3.589356124177484
2020-03-26,Copper,3.6454,3.6621,3.6267,3.6372,3785,0.014651,0.051623,0.00044,0.208757,0.202488,0.256404,3.524271,3.512737,3.638553,3.409989,0.913936,63.518036,-0.00386,-0.01202,0.014532,0.00044,-6.995153,3.643107041315967
2020-03-27,Copper,3.716,3.7418,3.6841,3.7221,1425,0.023074,0.081757,0.036582,0.152769,0.211555,0.258385,3.530638,3.520035,3.671687,3.389589,1.498326,67.73557,0.011843,-0.007248,0.046092,0.037259,-4.762406,3.71404511380549
2020-03-30,Copper,3.7755,3.7873,3.7564,3.7817,758,0.015886,0.089599,0.0621,0.135015,0.212732,0.259242,3.541481,3.528613,3.720082,3.36288,1.8883,66.706262,0.028765,-4.5e-05,0.072366,0.064069,-1.781009,3.7723776709673653
2020-03-31,Copper,3.8223,3.844,3.8043,3.8212,1434,0.010391,0.09313,0.071057,0.118054,0.214182,0.251272,3.553962,3.539327,3.770366,3.337558,2.170231,71.057819,0.044847,0.008933,0.081666,0.073642,4.23203,3.822538563978631
2020-04-01,Copper,3.7839,3.8171,3.7725,3.793,1735,-0.007407,0.056594,0.077912,0.181287,0.208302,0.248507,3.5675,3.548384,3.806412,3.328588,1.921662,66.855846,0.054686,0.018084,0.102809,0.081027,8.600676,3.791246124227538
2020-04-02,Copper,3.867,3.8912,3.8258,3.8555,1129,0.016343,0.058287,0.103993,0.18363,0.206673,0.24154,3.585633,3.556633,3.851273,3.319994,2.297142,72.799755,0.066757,0.027818,0.116177,0.109592,-8.05322,3.8622438135988464
2020-04-03,Copper,3.872,3.9038,3.8669,3.8805,3675,0.006463,0.041676,0.10589,0.154051,0.206733,0.239695,3.6042,3.56434,3.895232,3.313168,2.347602,77.416357,0.077448,0.037744,0.131374,0.1117,5.136377,3.8820932889900295
2020-04-06,Copper,3.8493,3.8644,3.8225,3.8486,3479,-0.008255,0.017536,0.097292,0.173599,0.211291,0.230689,3.62119,3.573219,3.925996,3.316385,2.044678,73.528974,0.082396,0.046675,0.113084,0.102182,0.141744,3.847359258320921
